Name,Date,Time,Status,Latitude,Longitude,Maximum Wind,Moderate Wind SW
             ANDREW,19920825,1200, HU,27.2N,88.2W,120,-999
             ANDREW,19920825,0, HU,26.2N,85.0W,115,-999
             ANDREW,19920825,1800, HU,27.8N,89.6W,125,-999
             ANDREW,19920826,1200, HU,30.1N,91.7W,80,-999
             ANDREW,19920826,830, HU,29.6N,91.5W,100,-999
             ANDREW,19920826,0, HU,28.5N,90.5W,125,-999
             ANDREW,19920826,600, HU,29.2N,91.3W,120,-999
             BONNIE,19920919,1800, HU,35.2N,56.8W,90,-999
             BONNIE,19920919,1200, HU,34.7N,57.1W,85,-999
             BONNIE,19920919,0, HU,34.2N,57.8W,75,-999
             BONNIE,19920919,600, HU,34.4N,57.4W,80,-999
             BONNIE,19920920,0, HU,35.6N,56.6W,90,-999
             BONNIE,19920920,600, HU,36.1N,56.2W,85,-999
             BONNIE,19920920,1200, HU,36.5N,56.0W,85,-999
             BONNIE,19920920,1800, HU,36.8N,55.5W,85,-999
             BONNIE,19920921,0, HU,37.0N,54.6W,90,-999
             BONNIE,19920921,600, HU,37.2N,53.8W,90,-999
             BONNIE,19920921,1200, HU,37.3N,53.0W,90,-999
             BONNIE,19920921,1800, HU,37.5N,52.3W,95,-999
             BONNIE,19920922,1800, HU,37.8N,50.9W,90,-999
             BONNIE,19920922,1200, HU,37.8N,51.0W,90,-999
             BONNIE,19920922,600, HU,37.7N,51.2W,95,-999
             BONNIE,19920922,0, HU,37.7N,51.5W,95,-999
             BONNIE,19920923,1800, HU,37.5N,51.0W,80,-999
             BONNIE,19920923,0, HU,37.7N,50.7W,90,-999
            CHARLEY,19920923,1800, HU,35.2N,34.6W,75,-999
             BONNIE,19920923,600, HU,37.6N,50.7W,85,-999
             BONNIE,19920923,1200, HU,37.6N,50.8W,85,-999
             BONNIE,19920924,0, HU,37.5N,51.1W,75,-999
            CHARLEY,19920924,1800, HU,36.1N,34.1W,95,-999
            CHARLEY,19920924,0, HU,35.6N,34.6W,85,-999
            CHARLEY,19920924,600, HU,35.8N,34.5W,90,-999
            CHARLEY,19920924,1200, HU,36.0N,34.3W,90,-999
            CHARLEY,19920925,0, HU,36.1N,33.8W,95,-999
            CHARLEY,19920925,600, HU,36.0N,33.6W,90,-999
            CHARLEY,19920925,1200, HU,35.9N,33.4W,85,-999
            CHARLEY,19920925,1800, HU,35.9N,33.2W,75,-999
            FRANCES,19921024,1200, HU,30.6N,58.8W,75,-999
            FRANCES,19921024,1800, HU,32.1N,57.4W,75,-999
              EMILY,19930828,1800, HU,28.0N,67.6W,75,-999
              EMILY,19930828,600, HU,27.0N,66.1W,75,-999
              EMILY,19930828,1200, HU,27.4N,66.9W,75,-999
              EMILY,19930828,0, HU,26.6N,65.2W,75,-999
              EMILY,19930830,1800, HU,32.0N,72.2W,75,-999
              EMILY,19930830,1200, HU,31.8N,71.4W,75,-999
              EMILY,19930831,2100, HU,35.2N,75.1W,100,-999
              EMILY,19930831,1800, HU,34.5N,75.2W,100,-999
              EMILY,19930831,1200, HU,33.6N,74.7W,95,-999
              EMILY,19930831,600, HU,32.9N,73.8W,85,-999
              EMILY,19930831,0, HU,32.4N,73.0W,80,-999
              EMILY,19930901,1800, HU,38.2N,70.7W,90,-999
              EMILY,19930901,1200, HU,37.5N,72.7W,95,-999
              EMILY,19930901,600, HU,36.6N,74.4W,100,-999
              EMILY,19930901,0, HU,35.6N,74.9W,100,-999
              EMILY,19930902,1800, HU,39.0N,61.4W,85,-999
              EMILY,19930902,1200, HU,39.2N,63.6W,90,-999
              EMILY,19930902,600, HU,39.2N,66.0W,90,-999
              EMILY,19930902,0, HU,39.0N,68.5W,90,-999
              EMILY,19930903,600, HU,38.1N,58.3W,75,-999
              EMILY,19930903,0, HU,38.6N,59.6W,80,-999
               GERT,19930920,2100, HU,21.2N,97.5W,85,-999
               GERT,19930920,1800, HU,21.3N,97.0W,85,-999
               GERT,19930920,1200, HU,21.2N,95.9W,80,-999
           FLORENCE,19941105,1800, HU,30.6N,56.2W,75,-999
           FLORENCE,19941106,0, HU,31.3N,56.7W,75,-999
           FLORENCE,19941106,600, HU,32.0N,56.9W,75,-999
           FLORENCE,19941106,1200, HU,32.6N,57.0W,75,-999
           FLORENCE,19941107,1200, HU,34.4N,54.8W,80,-999
           FLORENCE,19941107,1800, HU,35.4N,53.1W,90,-999
           FLORENCE,19941108,600, HU,39.2N,45.5W,95,-999
           FLORENCE,19941108,0, HU,37.0N,49.9W,95,-999
           FLORENCE,19941108,1200, HU,41.8N,40.7W,85,-999
           FLORENCE,19941108,1800, HU,44.2N,36.2W,75,-999
             GORDON,19941118,0, HU,33.1N,74.2W,75,-999
               ERIN,19950801,1800, HU,26.3N,77.7W,75,-999
               ERIN,19950801,600, HU,24.3N,75.7W,75,-999
               ERIN,19950801,1200, HU,25.5N,76.3W,75,-999
               ERIN,19950802,0, HU,26.9N,79.0W,75,-999
               ERIN,19950802,600, HU,27.7N,80.4W,75,-999
               ERIN,19950802,615, HU,27.7N,80.3W,75,-999
               ERIN,19950803,1600, HU,30.3N,87.2W,75,-999
               ERIN,19950803,1330, HU,30.0N,86.8W,85,-999
               ERIN,19950803,1200, HU,29.8N,86.6W,80,-999
              FELIX,19950811,1200, HU,20.4N,55.4W,80,-999
              FELIX,19950811,1800, HU,21.3N,56.5W,90,-999
              FELIX,19950812,0, HU,22.1N,57.8W,100,-999
              FELIX,19950812,1800, HU,24.3N,61.0W,120,-999
              FELIX,19950812,1200, HU,23.6N,60.2W,115,-999
              FELIX,19950812,600, HU,22.9N,59.0W,110,-999
              FELIX,19950813,1800, HU,27.4N,62.3W,95,-999
              FELIX,19950813,1200, HU,26.6N,62.3W,100,-999
              FELIX,19950813,600, HU,25.9N,61.9W,105,-999
              FELIX,19950813,0, HU,25.1N,61.6W,115,-999
              FELIX,19950814,1200, HU,29.9N,63.4W,80,-999
              FELIX,19950814,0, HU,28.2N,62.5W,90,-999
              FELIX,19950814,1800, HU,30.7N,64.1W,75,-999
              FELIX,19950814,600, HU,29.0N,62.9W,80,-999
              FELIX,19950815,600, HU,31.9N,66.2W,75,-999
              FELIX,19950815,0, HU,31.3N,65.1W,75,-999
               IRIS,19950823,1800, HU,15.0N,53.4W,75,-999
           HUMBERTO,19950823,1800, HU,15.1N,40.3W,75,-999
           HUMBERTO,19950824,0, HU,15.2N,41.0W,80,-999
           HUMBERTO,19950824,600, HU,15.3N,41.9W,85,-999
           HUMBERTO,19950824,1200, HU,15.4N,42.6W,90,-999
           HUMBERTO,19950824,1800, HU,15.7N,43.2W,95,-999
           HUMBERTO,19950825,600, HU,16.7N,44.4W,90,-999
           HUMBERTO,19950825,1800, HU,18.5N,45.9W,90,-999
           HUMBERTO,19950825,0, HU,16.1N,43.8W,90,-999
           HUMBERTO,19950825,1200, HU,17.6N,45.1W,90,-999
           HUMBERTO,19950826,0, HU,19.4N,46.6W,90,-999
           HUMBERTO,19950826,600, HU,20.0N,47.2W,90,-999
           HUMBERTO,19950826,1200, HU,20.6N,47.6W,85,-999
           HUMBERTO,19950826,1800, HU,21.4N,48.0W,80,-999
           HUMBERTO,19950827,0, HU,22.2N,48.2W,80,-999
           HUMBERTO,19950827,600, HU,22.9N,48.0W,75,-999
               IRIS,19950829,600, HU,22.0N,62.5W,80,-999
           HUMBERTO,19950829,1200, HU,30.0N,49.2W,75,-999
           HUMBERTO,19950829,1800, HU,30.6N,48.9W,75,-999
               IRIS,19950829,1200, HU,22.6N,62.5W,75,-999
           HUMBERTO,19950830,1800, HU,35.2N,44.0W,80,-999
           HUMBERTO,19950830,1200, HU,34.0N,45.7W,80,-999
           HUMBERTO,19950830,600, HU,32.8N,47.1W,80,-999
           HUMBERTO,19950830,0, HU,31.3N,48.3W,80,-999
               IRIS,19950830,1200, HU,24.0N,61.4W,75,-999
               IRIS,19950830,1800, HU,24.2N,60.8W,75,-999
               LUIS,19950831,1800, HU,15.0N,40.7W,95,-999
               LUIS,19950831,1200, HU,14.6N,39.7W,85,-999
               LUIS,19950831,600, HU,14.3N,38.8W,80,-999
           HUMBERTO,19950831,600, HU,37.1N,40.0W,80,-999
               IRIS,19950831,1800, HU,25.0N,58.9W,85,-999
               IRIS,19950831,1200, HU,24.9N,59.1W,75,-999
               IRIS,19950831,600, HU,24.7N,59.6W,75,-999
               IRIS,19950831,0, HU,24.5N,60.1W,75,-999
           HUMBERTO,19950831,0, HU,36.0N,41.9W,80,-999
               IRIS,19950901,1200, HU,25.6N,59.0W,90,-999
               IRIS,19950901,0, HU,25.2N,58.8W,90,-999
               IRIS,19950901,1800, HU,25.7N,59.7W,85,-999
               LUIS,19950901,600, HU,15.8N,42.6W,105,-999
               LUIS,19950901,0, HU,15.4N,41.7W,100,-999
               IRIS,19950901,600, HU,25.5N,58.8W,95,-999
               LUIS,19950901,1800, HU,16.5N,44.7W,115,-999
               LUIS,19950901,1200, HU,16.2N,43.6W,115,-999
               LUIS,19950902,0, HU,16.8N,45.8W,115,-999
               IRIS,19950902,0, HU,26.0N,60.2W,85,-999
               IRIS,19950902,600, HU,26.6N,60.2W,85,-999
               IRIS,19950902,1200, HU,27.8N,59.9W,80,-999
               IRIS,19950902,1800, HU,29.1N,59.7W,75,-999
               LUIS,19950902,1200, HU,17.2N,48.0W,115,-999
               LUIS,19950902,600, HU,17.0N,46.9W,115,-999
               LUIS,19950902,1800, HU,17.3N,49.2W,115,-999
               LUIS,19950903,600, HU,17.4N,51.8W,120,-999
               LUIS,19950903,1200, HU,17.3N,53.1W,120,-999
               LUIS,19950903,0, HU,17.3N,50.5W,115,-999
               LUIS,19950903,1800, HU,17.3N,54.3W,120,-999
               IRIS,19950903,0, HU,31.3N,59.0W,75,-999
               IRIS,19950903,600, HU,34.2N,58.6W,75,-999
               IRIS,19950903,1200, HU,36.9N,57.5W,75,-999
               LUIS,19950904,0, HU,17.1N,55.6W,120,-999
               LUIS,19950904,1800, HU,17.0N,59.1W,120,-999
               LUIS,19950904,600, HU,17.0N,56.8W,120,-999
               LUIS,19950904,1200, HU,17.0N,58.0W,120,-999
               LUIS,19950905,1800, HU,18.0N,62.4W,115,-999
               LUIS,19950905,1200, HU,17.5N,61.7W,115,-999
               LUIS,19950905,600, HU,17.3N,61.0W,120,-999
               LUIS,19950905,0, HU,17.1N,60.1W,120,-999
               LUIS,19950906,600, HU,18.9N,63.6W,115,-999
               LUIS,19950906,0, HU,18.4N,63.0W,115,-999
               LUIS,19950906,1200, HU,19.4N,64.2W,115,-999
               LUIS,19950906,1800, HU,20.1N,64.9W,115,-999
               LUIS,19950907,1800, HU,22.8N,67.2W,110,-999
               LUIS,19950907,1200, HU,22.0N,66.6W,110,-999
               LUIS,19950907,600, HU,21.3N,66.0W,115,-999
               LUIS,19950907,0, HU,20.7N,65.4W,115,-999
               LUIS,19950908,0, HU,24.3N,68.0W,110,-999
               LUIS,19950908,600, HU,25.8N,68.8W,110,-999
               LUIS,19950908,1200, HU,26.4N,69.3W,105,-999
               LUIS,19950908,1800, HU,26.5N,69.5W,100,-999
               LUIS,19950909,1800, HU,32.7N,68.6W,85,-999
               LUIS,19950909,600, HU,29.1N,69.5W,90,-999
               LUIS,19950909,0, HU,27.1N,69.8W,95,-999
               LUIS,19950909,1200, HU,31.0N,69.1W,85,-999
               LUIS,19950910,0, HU,34.5N,67.2W,85,-999
               LUIS,19950910,1800, HU,40.9N,60.9W,80,-999
               LUIS,19950910,1200, HU,38.4N,63.7W,80,-999
               LUIS,19950910,600, HU,36.5N,65.4W,85,-999
               LUIS,19950911,600, HU,47.1N,54.2W,80,-999
               LUIS,19950911,0, HU,43.9N,57.7W,80,-999
            MARILYN,19950915,1200, HU,16.8N,63.5W,80,-999
            MARILYN,19950915,1800, HU,17.4N,64.2W,85,-999
            MARILYN,19950915,0, HU,15.8N,61.7W,75,-999
            MARILYN,19950915,600, HU,16.5N,62.8W,80,-999
            MARILYN,19950916,0, HU,17.9N,64.7W,90,-999
            MARILYN,19950916,600, HU,18.5N,65.2W,95,-999
            MARILYN,19950916,1200, HU,19.0N,65.8W,95,-999
            MARILYN,19950916,1800, HU,19.7N,66.4W,100,-999
            MARILYN,19950917,0, HU,20.4N,67.0W,100,-999
            MARILYN,19950917,300, HU,20.7N,67.1W,100,-999
            MARILYN,19950917,600, HU,21.2N,67.5W,95,-999
            MARILYN,19950917,1200, HU,22.0N,68.2W,80,-999
            MARILYN,19950917,1800, HU,22.9N,68.8W,80,-999
            MARILYN,19950918,1800, HU,27.2N,69.3W,80,-999
            MARILYN,19950918,1200, HU,26.1N,69.5W,85,-999
            MARILYN,19950918,600, HU,25.0N,69.4W,85,-999
            MARILYN,19950918,0, HU,24.0N,69.1W,85,-999
            MARILYN,19950919,0, HU,28.4N,69.0W,80,-999
            MARILYN,19950919,600, HU,29.6N,68.6W,75,-999
            MARILYN,19950919,1200, HU,31.0N,68.2W,75,-999
            MARILYN,19950919,1800, HU,32.6N,67.7W,80,-999
            MARILYN,19950920,0, HU,34.2N,66.8W,80,-999
            MARILYN,19950920,600, HU,35.8N,66.1W,75,-999
               OPAL,19951003,600, HU,22.2N,92.0W,75,-999
               OPAL,19951003,1800, HU,23.5N,91.0W,85,-999
               OPAL,19951003,1200, HU,22.8N,91.6W,80,-999
               OPAL,19951004,1000, HU,26.6N,88.8W,130,-999
               OPAL,19951004,1200, HU,27.3N,88.5W,130,-999
               OPAL,19951004,1800, HU,29.0N,87.7W,110,-999
               OPAL,19951004,2200, HU,30.3N,87.1W,100,-999
               OPAL,19951004,0, HU,24.5N,90.1W,100,-999
               OPAL,19951004,600, HU,25.9N,89.4W,110,-999
               OPAL,19951005,0, HU,31.0N,86.8W,80,-999
            ROXANNE,19951010,2152, HU,20.0N,86.7W,100,-999
            ROXANNE,19951010,1200, HU,19.4N,85.0W,80,-999
            ROXANNE,19951010,1800, HU,19.9N,86.0W,95,-999
            ROXANNE,19951011,0, HU,20.0N,87.0W,100,-999
            ROXANNE,19951011,200, HU,20.0N,87.6W,100,-999
            ROXANNE,19951011,600, HU,20.0N,88.1W,90,-999
            ROXANNE,19951011,1200, HU,19.9N,89.1W,75,-999
            ROXANNE,19951015,600, HU,21.4N,92.4W,75,-999
            ROXANNE,19951015,1200, HU,21.0N,91.9W,75,-999
            ROXANNE,19951015,1800, HU,20.6N,91.6W,75,-999
            ROXANNE,19951016,0, HU,20.4N,91.5W,75,-999
              TANYA,19951030,1800, HU,33.8N,51.8W,75,-999
              TANYA,19951031,1800, HU,37.1N,43.2W,75,-999
              TANYA,19951031,1200, HU,36.2N,45.8W,75,-999
              TANYA,19951031,0, HU,34.6N,50.1W,75,-999
              TANYA,19951031,600, HU,35.4N,48.3W,75,-999
             BERTHA,19960708,600, HU,17.5N,61.8W,75,-999
             BERTHA,19960708,0, HU,17.0N,60.1W,75,-999
             BERTHA,19960708,1800, HU,18.6N,64.9W,75,-999
             BERTHA,19960709,1800, HU,22.5N,71.1W,90,-999
             BERTHA,19960709,1200, HU,21.4N,69.4W,100,-999
             BERTHA,19960709,0, HU,19.4N,66.1W,80,-999
             BERTHA,19960709,600, HU,20.3N,67.7W,100,-999
             BERTHA,19960710,0, HU,23.6N,72.6W,85,-999
             BERTHA,19960710,600, HU,24.5N,74.0W,80,-999
             BERTHA,19960710,1200, HU,25.4N,75.3W,80,-999
             BERTHA,19960710,1800, HU,26.4N,75.8W,80,-999
             BERTHA,19960711,1200, HU,29.2N,77.5W,75,-999
             BERTHA,19960711,600, HU,28.3N,76.8W,75,-999
             BERTHA,19960711,0, HU,27.5N,76.4W,75,-999
             BERTHA,19960712,1200, HU,32.2N,78.4W,85,-999
             BERTHA,19960712,1800, HU,33.6N,78.1W,90,-999
             BERTHA,19960712,2000, HU,34.3N,77.8W,90,-999
              CESAR,19960728,400, HU,12.2N,83.9W,75,-999
            EDOUARD,19960824,1800, HU,14.6N,44.7W,100,-999
            EDOUARD,19960824,600, HU,14.1N,42.4W,75,-999
            EDOUARD,19960824,1200, HU,14.4N,43.6W,90,-999
            EDOUARD,19960825,1800, HU,16.5N,49.6W,125,-999
            EDOUARD,19960825,1200, HU,15.9N,48.3W,125,-999
            EDOUARD,19960825,600, HU,15.4N,47.0W,125,-999
            EDOUARD,19960825,0, HU,15.0N,45.8W,120,-999
            EDOUARD,19960826,0, HU,17.0N,50.9W,125,-999
            EDOUARD,19960826,1800, HU,18.4N,54.5W,125,-999
            EDOUARD,19960826,600, HU,17.5N,52.0W,125,-999
            EDOUARD,19960826,1200, HU,17.9N,53.2W,125,-999
            EDOUARD,19960827,0, HU,18.9N,55.6W,125,-999
            EDOUARD,19960827,1800, HU,20.4N,59.3W,115,-999
            EDOUARD,19960827,1200, HU,20.0N,58.1W,115,-999
            EDOUARD,19960827,600, HU,19.5N,56.9W,120,-999
            EDOUARD,19960828,600, HU,21.3N,61.7W,115,-999
            EDOUARD,19960828,0, HU,20.9N,60.4W,125,-999
            EDOUARD,19960828,1800, HU,22.3N,64.6W,110,-999
            EDOUARD,19960828,1200, HU,21.9N,63.2W,110,-999
            EDOUARD,19960829,1800, HU,24.7N,69.0W,120,-999
            EDOUARD,19960829,600, HU,23.4N,67.1W,110,-999
            EDOUARD,19960829,1200, HU,24.0N,68.1W,115,-999
            EDOUARD,19960829,0, HU,22.9N,65.9W,110,-999
            EDOUARD,19960830,1200, HU,27.4N,70.2W,120,-999
            EDOUARD,19960830,1800, HU,28.5N,70.5W,120,-999
            EDOUARD,19960830,600, HU,26.4N,69.9W,120,-999
            EDOUARD,19960830,0, HU,25.5N,69.5W,120,-999
            EDOUARD,19960831,0, HU,29.5N,70.5W,110,-999
            EDOUARD,19960831,1800, HU,32.7N,70.1W,100,-999
            EDOUARD,19960831,1200, HU,31.6N,70.3W,105,-999
            EDOUARD,19960831,600, HU,30.4N,70.6W,105,-999
               FRAN,19960901,1800, HU,22.5N,63.9W,75,-999
            EDOUARD,19960901,0, HU,34.0N,70.1W,100,-999
            EDOUARD,19960901,600, HU,35.2N,70.1W,100,-999
            EDOUARD,19960901,1200, HU,36.5N,70.2W,95,-999
            EDOUARD,19960901,1800, HU,37.5N,70.0W,85,-999
            EDOUARD,19960902,0, HU,38.7N,69.5W,80,-999
               FRAN,19960902,0, HU,22.9N,64.7W,75,-999
               FRAN,19960902,1800, HU,23.9N,67.9W,75,-999
               FRAN,19960902,1200, HU,23.6N,66.7W,75,-999
               FRAN,19960902,600, HU,23.3N,65.7W,75,-999
               FRAN,19960903,0, HU,24.2N,69.0W,75,-999
               FRAN,19960903,600, HU,24.4N,70.1W,80,-999
               FRAN,19960903,1200, HU,24.7N,71.2W,80,-999
               FRAN,19960903,1800, HU,25.2N,72.2W,85,-999
               FRAN,19960904,1200, HU,27.0N,74.7W,105,-999
               FRAN,19960904,600, HU,26.4N,73.9W,100,-999
               FRAN,19960904,1800, HU,27.7N,75.5W,105,-999
               FRAN,19960904,0, HU,25.7N,73.1W,95,-999
               FRAN,19960905,600, HU,29.8N,76.7W,105,-999
               FRAN,19960905,1200, HU,31.0N,77.2W,100,-999
               FRAN,19960905,1800, HU,32.3N,77.8W,100,-999
               FRAN,19960905,0, HU,28.6N,76.1W,105,-999
               FRAN,19960906,0, HU,33.7N,78.0W,100,-999
               FRAN,19960906,30, HU,33.9N,78.0W,100,-999
           HORTENSE,19960911,600, HU,20.1N,69.5W,75,-999
           HORTENSE,19960911,1200, HU,20.9N,70.1W,90,-999
           HORTENSE,19960911,1800, HU,21.6N,70.6W,95,-999
           HORTENSE,19960912,1800, HU,24.7N,71.8W,115,-999
           HORTENSE,19960912,1200, HU,23.9N,71.8W,115,-999
           HORTENSE,19960912,600, HU,23.0N,71.4W,105,-999
           HORTENSE,19960912,0, HU,22.3N,71.1W,100,-999
           HORTENSE,19960913,0, HU,25.9N,71.5W,120,-999
           HORTENSE,19960913,600, HU,27.2N,71.4W,115,-999
           HORTENSE,19960913,1200, HU,29.0N,70.9W,100,-999
           HORTENSE,19960913,1800, HU,31.0N,70.3W,100,-999
           HORTENSE,19960914,0, HU,33.3N,69.5W,90,-999
           HORTENSE,19960914,600, HU,35.9N,68.4W,90,-999
           HORTENSE,19960914,1200, HU,38.5N,67.1W,85,-999
           HORTENSE,19960914,1800, HU,42.0N,65.2W,75,-999
            ISIDORE,19960926,1800, HU,12.8N,37.1W,75,-999
