FID,YEAR,MONTH,DAY,AD_TIME,BTID,NAME,LAT,LONG,WIND_KTS,PRESSURE,CAT,BASIN,Shape_Leng
18145,1988,9,16,1800Z,1143,GILBERT,23.9,-97.0,115,950,H4,North Atlantic,1.3
22383,1988,9,13,1800Z,1143,GILBERT,19.4,-82.5,140,905,H5,North Atlantic,1.334166
22321,1988,10,22,0600Z,1146,JOAN,11.9,-83.2,125,932,H4,North Atlantic,0.7
22315,1988,10,22,0000Z,1146,JOAN,11.9,-82.5,120,937,H4,North Atlantic,0.7
22310,1988,10,21,1800Z,1146,JOAN,11.8,-81.8,110,952,H3,North Atlantic,0.7071069999999999
32784,1988,9,24,1200Z,1144,HELENE,17.4,-48.0,115,948,H4,North Atlantic,0.860233
32780,1988,9,24,0600Z,1144,HELENE,16.6,-47.5,118,944,H4,North Atlantic,0.943398
32777,1988,9,24,0000Z,1144,HELENE,15.9,-46.9,120,940,H4,North Atlantic,0.921954
32774,1988,9,23,1800Z,1144,HELENE,15.3,-46.1,125,938,H4,North Atlantic,1.0
23391,1988,10,21,1200Z,1146,JOAN,11.6,-81.2,100,964,H3,North Atlantic,0.632456
32988,1988,9,23,0600Z,1144,HELENE,14.1,-44.9,117,945,H4,North Atlantic,0.8485280000000001
19826,1988,9,16,0000Z,1143,GILBERT,22.5,-93.8,100,949,H3,North Atlantic,1.077033
25747,1988,9,12,0000Z,1143,GILBERT,16.8,-72.0,105,964,H3,North Atlantic,1.7720049999999998
32991,1988,9,23,1200Z,1144,HELENE,14.7,-45.5,120,939,H4,North Atlantic,0.8485280000000001
19829,1988,9,16,0600Z,1143,GILBERT,22.9,-94.8,110,946,H3,North Atlantic,1.360147
23364,1988,10,20,0000Z,1146,JOAN,11.3,-79.3,105,956,H3,North Atlantic,0.538516
24337,1988,9,13,0000Z,1143,GILBERT,18.2,-78.5,110,960,H3,North Atlantic,1.236932
20227,1988,9,14,1200Z,1143,GILBERT,20.4,-86.5,145,892,H5,North Atlantic,1.392839
25939,1988,9,12,0600Z,1143,GILBERT,17.3,-73.7,110,962,H3,North Atlantic,1.627882
24617,1988,9,12,1200Z,1143,GILBERT,17.6,-75.3,110,960,H3,North Atlantic,1.627882
24619,1988,9,12,1800Z,1143,GILBERT,17.9,-76.9,110,960,H3,North Atlantic,1.627882
24347,1988,10,19,1200Z,1146,JOAN,11.4,-78.3,105,960,H3,North Atlantic,0.608276
20442,1988,9,15,0000Z,1143,GILBERT,21.3,-89.5,100,944,H3,North Atlantic,1.236932
23984,1988,9,13,0600Z,1143,GILBERT,18.5,-79.7,115,952,H4,North Atlantic,1.4317819999999999
32276,1988,9,23,0000Z,1144,HELENE,13.9,-44.0,110,953,H3,North Atlantic,0.921954
32272,1988,9,22,1800Z,1144,HELENE,13.5,-43.1,102,959,H3,North Atlantic,0.984886
20038,1988,9,14,1800Z,1143,GILBERT,20.9,-87.8,130,925,H4,North Atlantic,1.746425
31208,1988,9,25,0000Z,1144,HELENE,18.7,-48.9,102,959,H3,North Atlantic,0.7071069999999999
24639,1988,10,19,1800Z,1146,JOAN,11.3,-78.9,110,953,H3,North Atlantic,0.4
31205,1988,9,24,1800Z,1144,HELENE,18.1,-48.5,110,954,H3,North Atlantic,0.72111
31037,1989,9,15,0600Z,1155,HUGO,14.0,-51.9,110,957,H3,North Atlantic,1.4142139999999999
28401,1989,9,17,1200Z,1155,HUGO,16.6,-62.5,125,949,H4,North Atlantic,1.044031
28403,1989,9,17,1800Z,1155,HUGO,16.9,-63.5,125,945,H4,North Atlantic,0.67082
31674,1989,9,4,0000Z,1154,GABRIELLE,17.0,-51.5,105,937,H3,North Atlantic,1.2649110000000001
28400,1989,9,17,0600Z,1155,HUGO,16.4,-61.5,120,943,H4,North Atlantic,1.0198040000000002
31035,1989,9,15,0000Z,1155,HUGO,13.8,-50.5,100,962,H3,North Atlantic,1.4142139999999999
31681,1989,9,4,0600Z,1154,GABRIELLE,17.4,-52.7,110,940,H3,North Atlantic,1.252996
48302,1989,9,21,0600Z,1155,HUGO,28.0,-74.9,100,950,H3,North Atlantic,1.56205
32792,1989,9,3,0600Z,1154,GABRIELLE,15.6,-47.2,100,960,H3,North Atlantic,1.676305
29930,1989,9,16,0600Z,1155,HUGO,15.1,-57.3,130,927,H4,North Atlantic,1.140175
31668,1989,9,3,1800Z,1154,GABRIELLE,16.5,-50.3,105,937,H3,North Atlantic,1.3
30621,1989,9,16,0000Z,1155,HUGO,14.8,-56.1,135,923,H4,North Atlantic,1.236932
29761,1989,9,5,1800Z,1154,GABRIELLE,21.4,-57.8,125,941,H4,North Atlantic,0.943398
29763,1989,9,6,0000Z,1154,GABRIELLE,22.2,-58.3,125,944,H4,North Atlantic,1.029563
29768,1989,9,6,0600Z,1154,GABRIELLE,23.1,-58.8,120,942,H4,North Atlantic,1.029563
30097,1989,9,15,1800Z,1155,HUGO,14.6,-54.6,140,918,H5,North Atlantic,1.513275
48402,1989,9,21,1200Z,1155,HUGO,29.0,-76.1,110,948,H3,North Atlantic,1.843909
30095,1989,9,15,1200Z,1155,HUGO,14.2,-53.3,125,940,H4,North Atlantic,1.360147
30411,1989,9,4,1200Z,1154,GABRIELLE,18.0,-53.8,115,942,H4,North Atlantic,1.16619
30436,1989,9,5,0000Z,1154,GABRIELLE,19.3,-55.7,125,944,H4,North Atlantic,1.0
30418,1989,9,4,1800Z,1154,GABRIELLE,18.6,-54.8,120,942,H4,North Atlantic,1.140175
30967,1989,9,5,0600Z,1154,GABRIELLE,19.9,-56.5,125,941,H4,North Atlantic,0.989949
49128,1989,9,21,1800Z,1155,HUGO,30.2,-77.5,120,944,H4,North Atlantic,1.9849430000000001
27704,1989,9,18,1200Z,1155,HUGO,18.2,-65.5,110,945,H3,North Atlantic,1.272792
27700,1989,9,18,0600Z,1155,HUGO,17.7,-64.8,120,940,H4,North Atlantic,0.860233
27696,1989,9,18,0000Z,1155,HUGO,17.2,-64.1,130,934,H4,North Atlantic,0.860233
27709,1989,9,18,1800Z,1155,HUGO,19.1,-66.4,105,958,H3,North Atlantic,0.72111
27714,1989,9,19,0000Z,1155,HUGO,19.7,-66.8,100,959,H3,North Atlantic,1.118034
40697,1989,9,7,0600Z,1154,GABRIELLE,27.7,-60.0,105,948,H3,North Atlantic,1.3038399999999999
47349,1989,9,21,0000Z,1155,HUGO,27.2,-73.4,100,950,H3,North Atlantic,1.7
40695,1989,9,7,0000Z,1154,GABRIELLE,26.4,-60.0,120,943,H4,North Atlantic,1.3
30970,1989,9,5,1200Z,1154,GABRIELLE,20.6,-57.2,125,941,H4,North Atlantic,1.0
50644,1989,9,22,0000Z,1155,HUGO,31.7,-78.8,120,935,H4,North Atlantic,2.343075
31234,1989,9,3,1200Z,1154,GABRIELLE,16.1,-48.8,105,948,H3,North Atlantic,1.552417
40558,1989,9,6,1800Z,1154,GABRIELLE,25.1,-59.8,120,944,H4,North Atlantic,1.315295
29285,1989,9,17,0000Z,1155,HUGO,16.1,-60.4,120,941,H4,North Atlantic,1.140175
40556,1989,9,6,1200Z,1154,GABRIELLE,24.0,-59.3,120,944,H4,North Atlantic,1.208305
29282,1989,9,16,1800Z,1155,HUGO,15.8,-59.4,120,941,H4,North Atlantic,1.044031
29281,1989,9,16,1200Z,1155,HUGO,15.4,-58.4,120,940,H4,North Atlantic,1.077033
39764,1990,8,31,1800Z,1165,GUSTAV,33.0,-56.5,100,961,H3,North Atlantic,1.664332
40714,1990,8,31,0000Z,1165,GUSTAV,28.9,-57.7,100,958,H3,North Atlantic,1.4142139999999999
40719,1990,8,31,0600Z,1165,GUSTAV,30.3,-57.5,105,956,H3,North Atlantic,1.4317819999999999
39627,1990,8,31,1200Z,1165,GUSTAV,31.7,-57.2,100,959,H3,North Atlantic,1.476482
47278,1991,8,19,0600Z,1174,BOB,36.5,-74.5,100,950,H3,North Atlantic,2.8301939999999997
41679,1991,9,7,0000Z,1175,CLAUDETTE,26.6,-60.3,105,953,H3,North Atlantic,0.728011
41682,1991,9,7,0600Z,1175,CLAUDETTE,26.8,-61.0,110,946,H3,North Atlantic,0.806226
41757,1991,9,7,1800Z,1175,CLAUDETTE,27.7,-62.4,100,960,H3,North Atlantic,0.806226
41750,1991,9,7,1200Z,1175,CLAUDETTE,27.2,-61.7,115,946,H4,North Atlantic,0.860233
46618,1992,8,23,0000Z,1182,ANDREW,25.6,-71.1,110,961,H3,North Atlantic,1.403567
54670,1992,8,26,0600Z,1182,ANDREW,29.2,-91.3,120,955,H4,North Atlantic,0.984886
54663,1992,8,26,0000Z,1182,ANDREW,28.5,-90.5,125,937,H4,North Atlantic,1.063015
46517,1992,8,23,0600Z,1182,ANDREW,25.5,-72.5,130,947,H4,North Atlantic,1.702939
51641,1992,8,24,1200Z,1182,ANDREW,25.6,-81.2,115,951,H4,North Atlantic,1.9104970000000001
51611,1992,8,24,1800Z,1182,ANDREW,25.8,-83.1,115,947,H4,North Atlantic,1.9416490000000002
50904,1992,8,24,0600Z,1182,ANDREW,25.4,-79.3,130,937,H4,North Atlantic,1.9104970000000001
47242,1992,8,23,1200Z,1182,ANDREW,25.4,-74.2,145,933,H5,North Atlantic,1.6
48850,1992,8,23,1800Z,1182,ANDREW,25.4,-75.8,150,922,H5,North Atlantic,1.7
53289,1992,8,25,1800Z,1182,ANDREW,27.8,-89.6,125,941,H4,North Atlantic,1.140175
52244,1992,8,25,0000Z,1182,ANDREW,26.2,-85.0,115,943,H4,North Atlantic,1.746425
49778,1992,8,24,0000Z,1182,ANDREW,25.4,-77.5,125,930,H4,North Atlantic,1.8
53746,1992,8,25,1200Z,1182,ANDREW,27.2,-88.2,120,946,H4,North Atlantic,1.523155
53397,1992,8,25,0600Z,1182,ANDREW,26.6,-86.7,115,948,H4,North Atlantic,1.615549
47844,1993,9,1,0600Z,1192,EMILY,36.6,-74.4,100,962,H3,North Atlantic,1.9235380000000002
47666,1993,8,31,1800Z,1192,EMILY,34.5,-75.2,100,962,H3,North Atlantic,1.140175
47593,1993,9,1,0000Z,1192,EMILY,35.6,-74.9,100,960,H3,North Atlantic,1.118034
30377,1995,9,4,0000Z,1214,LUIS,17.1,-55.6,120,942,H4,North Atlantic,1.204159
28452,1995,9,5,1200Z,1214,LUIS,17.5,-61.7,115,945,H4,North Atlantic,0.860233
28457,1995,9,5,1800Z,1214,LUIS,18.0,-62.4,115,944,H4,North Atlantic,0.72111
28459,1995,9,6,0000Z,1214,LUIS,18.4,-63.0,115,942,H4,North Atlantic,0.781025
28462,1995,9,6,0600Z,1214,LUIS,18.9,-63.6,115,939,H4,North Atlantic,0.781025
30508,1995,9,3,1200Z,1214,LUIS,17.3,-53.1,120,948,H4,North Atlantic,1.2
53343,1995,10,4,0600Z,1217,OPAL,25.9,-89.4,110,935,H3,North Atlantic,1.664332
30521,1995,9,3,1800Z,1214,LUIS,17.3,-54.3,120,945,H4,North Atlantic,1.315295
41948,1995,8,13,0000Z,1208,FELIX,25.1,-61.6,115,930,H4,North Atlantic,0.8544
52113,1995,10,4,1800Z,1217,OPAL,29.0,-87.7,110,938,H3,North Atlantic,2.193171
41945,1995,8,12,1800Z,1208,FELIX,24.3,-61.0,120,929,H4,North Atlantic,1.0
31747,1995,9,3,0600Z,1214,LUIS,17.4,-51.8,120,948,H4,North Atlantic,1.3038399999999999
31742,1995,9,3,0000Z,1214,LUIS,17.3,-50.5,115,948,H4,North Atlantic,1.3038399999999999
20265,1995,10,11,0000Z,1219,ROXANNE,20.0,-87.0,100,958,H3,North Atlantic,1.1
29799,1995,8,12,1200Z,1208,FELIX,23.6,-60.2,115,932,H4,North Atlantic,1.063015
29798,1995,8,12,0600Z,1208,FELIX,22.9,-59.0,110,943,H3,North Atlantic,1.3892440000000001
27785,1995,9,17,0000Z,1215,MARILYN,20.4,-67.0,100,950,H3,North Atlantic,0.943398
29795,1995,8,12,0000Z,1208,FELIX,22.1,-57.8,100,955,H3,North Atlantic,1.442221
27779,1995,9,16,1800Z,1215,MARILYN,19.7,-66.4,100,950,H3,North Atlantic,0.921954
33497,1995,9,1,0000Z,1214,LUIS,15.4,-41.7,100,965,H3,North Atlantic,0.984886
44515,1995,9,8,0000Z,1214,LUIS,24.3,-68.0,110,935,H3,North Atlantic,1.7
44516,1995,9,8,0600Z,1214,LUIS,25.8,-68.8,110,939,H3,North Atlantic,0.781025
44519,1995,9,8,1200Z,1214,LUIS,26.4,-69.3,105,941,H3,North Atlantic,0.22360700000000003
32836,1995,9,2,0600Z,1214,LUIS,17.0,-46.9,115,948,H4,North Atlantic,1.118034
32834,1995,9,2,0000Z,1214,LUIS,16.8,-45.8,115,948,H4,North Atlantic,1.118034
32831,1995,9,1,1800Z,1214,LUIS,16.5,-44.7,115,948,H4,North Atlantic,1.140175
53750,1995,10,4,1200Z,1217,OPAL,27.3,-88.5,130,919,H4,North Atlantic,1.878829
32805,1995,9,1,1200Z,1214,LUIS,16.2,-43.6,115,950,H4,North Atlantic,1.140175
32803,1995,9,1,0600Z,1214,LUIS,15.8,-42.6,105,958,H3,North Atlantic,1.077033
29342,1995,9,5,0000Z,1214,LUIS,17.1,-60.1,120,940,H4,North Atlantic,0.921954
27754,1995,9,7,0000Z,1214,LUIS,20.7,-65.4,115,938,H4,North Atlantic,0.8485280000000001
27749,1995,9,6,1800Z,1214,LUIS,20.1,-64.9,115,940,H4,North Atlantic,0.781025
29341,1995,9,4,1800Z,1214,LUIS,17.0,-59.1,120,943,H4,North Atlantic,1.004988
29339,1995,9,4,1200Z,1214,LUIS,17.0,-58.0,120,945,H4,North Atlantic,1.1
27744,1995,9,6,1200Z,1214,LUIS,19.4,-64.2,115,943,H4,North Atlantic,0.989949
27743,1995,9,7,1800Z,1214,LUIS,22.8,-67.2,110,938,H3,North Atlantic,1.7
53914,1995,10,4,0000Z,1217,OPAL,24.5,-90.1,100,953,H3,North Atlantic,1.565248
31259,1995,9,2,1800Z,1214,LUIS,17.3,-49.2,115,948,H4,North Atlantic,1.3
31257,1995,9,2,1200Z,1214,LUIS,17.2,-48.0,115,948,H4,North Atlantic,1.204159
41127,1995,8,13,1200Z,1208,FELIX,26.6,-62.3,100,942,H3,North Atlantic,0.8
30220,1995,9,4,0600Z,1214,LUIS,17.0,-56.8,120,940,H4,North Atlantic,1.2
41408,1995,8,13,0600Z,1208,FELIX,25.9,-61.9,105,937,H3,North Atlantic,0.806226
44150,1995,9,8,1800Z,1214,LUIS,26.5,-69.5,100,944,H3,North Atlantic,0.67082
27973,1995,9,7,0600Z,1214,LUIS,21.3,-66.0,115,936,H4,North Atlantic,0.921954
28911,1995,9,5,0600Z,1214,LUIS,17.3,-61.0,120,939,H4,North Atlantic,0.728011
27974,1995,9,7,1200Z,1214,LUIS,22.0,-66.6,110,941,H3,North Atlantic,1.0
47979,1996,9,4,0600Z,1227,FRAN,26.4,-73.9,100,953,H3,North Atlantic,1.0
45497,1996,8,30,1800Z,1226,EDOUARD,28.5,-70.5,120,934,H4,North Atlantic,1.0
45504,1996,8,31,0000Z,1226,EDOUARD,29.5,-70.5,110,944,H3,North Atlantic,0.905539
30386,1996,8,27,0000Z,1226,EDOUARD,18.9,-55.6,125,942,H4,North Atlantic,1.4317819999999999
30240,1996,8,27,0600Z,1226,EDOUARD,19.5,-56.9,120,948,H4,North Atlantic,1.3
45490,1996,8,30,1200Z,1226,EDOUARD,27.4,-70.2,120,938,H4,North Atlantic,1.140175
45486,1996,8,30,0600Z,1226,EDOUARD,26.4,-69.9,120,939,H4,North Atlantic,1.044031
28674,1996,8,28,0600Z,1226,EDOUARD,21.3,-61.7,115,952,H4,North Atlantic,1.615549
45532,1996,9,13,1200Z,1229,HORTENSE,29.0,-70.9,100,948,H3,North Atlantic,2.088061
45670,1996,8,31,1800Z,1226,EDOUARD,32.7,-70.1,100,953,H3,North Atlantic,1.3
28680,1996,8,28,1200Z,1226,EDOUARD,21.9,-63.2,110,960,H3,North Atlantic,1.456022
45523,1996,9,13,0600Z,1229,HORTENSE,27.2,-71.4,115,942,H4,North Atlantic,1.868154
45676,1996,9,1,0000Z,1226,EDOUARD,34.0,-70.1,100,959,H3,North Atlantic,1.2
45510,1996,8,31,0600Z,1226,EDOUARD,30.4,-70.6,105,950,H3,North Atlantic,1.236932
45124,1996,9,12,1800Z,1229,HORTENSE,24.7,-71.8,115,946,H4,North Atlantic,1.236932
45202,1996,9,13,0000Z,1229,HORTENSE,25.9,-71.5,120,935,H4,North Atlantic,1.3038399999999999
45517,1996,8,31,1200Z,1226,EDOUARD,31.6,-70.3,105,952,H3,North Atlantic,1.118034
45682,1996,9,1,0600Z,1226,EDOUARD,35.2,-70.1,100,958,H3,North Atlantic,1.3038399999999999
49262,1996,9,6,0000Z,1227,FRAN,33.7,-78.0,100,954,H3,North Atlantic,1.6552950000000002
49261,1996,9,5,1800Z,1227,FRAN,32.3,-77.8,100,952,H3,North Atlantic,1.4142139999999999
32825,1996,9,28,0000Z,1230,ISIDORE,15.8,-42.9,100,960,H3,North Atlantic,0.921954
32828,1996,9,28,0600Z,1230,ISIDORE,16.7,-43.1,100,961,H3,North Atlantic,1.104536
32841,1996,8,25,0600Z,1226,EDOUARD,15.4,-47.0,125,933,H4,North Atlantic,1.392839
44525,1996,8,29,1200Z,1226,EDOUARD,24.0,-68.1,115,950,H4,North Atlantic,1.140175
44527,1996,8,29,1800Z,1226,EDOUARD,24.7,-69.0,120,948,H4,North Atlantic,0.943398
44529,1996,8,30,0000Z,1226,EDOUARD,25.5,-69.5,120,941,H4,North Atlantic,0.984886
29204,1996,8,28,0000Z,1226,EDOUARD,20.9,-60.4,125,944,H4,North Atlantic,1.360147
27753,1996,8,29,0600Z,1226,EDOUARD,23.4,-67.1,110,961,H3,North Atlantic,1.16619
29350,1996,8,27,1200Z,1226,EDOUARD,20.0,-58.1,115,952,H4,North Atlantic,1.2649110000000001
29353,1996,8,27,1800Z,1226,EDOUARD,20.4,-59.3,115,951,H4,North Atlantic,1.208305
32054,1996,8,25,0000Z,1226,EDOUARD,15.0,-45.8,120,942,H4,North Atlantic,1.2649110000000001
32052,1996,8,24,1800Z,1226,EDOUARD,14.6,-44.7,100,960,H3,North Atlantic,1.1704700000000001
31757,1996,8,26,0600Z,1226,EDOUARD,17.5,-52.0,125,936,H4,North Atlantic,1.2649110000000001
31752,1996,8,26,0000Z,1226,EDOUARD,17.0,-50.9,125,936,H4,North Atlantic,1.208305
46534,1996,10,19,1200Z,1233,LILI,24.4,-74.0,100,960,H3,North Atlantic,2.7313
26431,1996,7,9,1200Z,1223,BERTHA,21.4,-69.4,100,965,H3,North Atlantic,2.0248459999999997
31266,1996,8,25,1200Z,1226,EDOUARD,15.9,-48.3,125,934,H4,North Atlantic,1.4317819999999999
31270,1996,8,25,1800Z,1226,EDOUARD,16.5,-49.6,125,935,H4,North Atlantic,1.392839
26565,1996,7,9,0600Z,1223,BERTHA,20.3,-67.7,100,960,H3,North Atlantic,2.0248459999999997
26449,1996,9,12,0000Z,1229,HORTENSE,22.3,-71.1,100,967,H3,North Atlantic,0.7615770000000001
26452,1996,9,12,0600Z,1229,HORTENSE,23.0,-71.4,105,962,H3,North Atlantic,0.984886
26458,1996,9,12,1200Z,1229,HORTENSE,23.9,-71.8,115,959,H4,North Atlantic,0.8
48822,1996,9,5,0600Z,1227,FRAN,29.8,-76.7,105,952,H3,North Atlantic,1.3
30541,1996,8,26,1200Z,1226,EDOUARD,17.9,-53.2,125,937,H4,North Atlantic,1.392839
47372,1996,9,4,1200Z,1227,FRAN,27.0,-74.7,105,956,H3,North Atlantic,1.063015
45736,1996,9,13,1800Z,1229,HORTENSE,31.0,-70.3,100,948,H3,North Atlantic,2.435159
49146,1996,9,5,1200Z,1227,FRAN,31.0,-77.2,100,954,H3,North Atlantic,1.4317819999999999
30549,1996,8,26,1800Z,1226,EDOUARD,18.4,-54.5,125,938,H4,North Atlantic,1.208305
48334,1996,9,4,1800Z,1227,FRAN,27.7,-75.5,105,952,H3,North Atlantic,1.0816649999999999
27976,1996,8,29,0000Z,1226,EDOUARD,22.9,-65.9,110,957,H3,North Atlantic,1.3
27975,1996,8,28,1800Z,1226,EDOUARD,22.3,-64.6,110,956,H3,North Atlantic,1.4317819999999999
48452,1996,9,5,0000Z,1227,FRAN,28.6,-76.1,105,946,H3,North Atlantic,1.341641
41259,1997,9,9,1200Z,1240,ERIKA,26.5,-60.8,110,947,H3,North Atlantic,1.523155
40771,1997,9,10,0600Z,1240,ERIKA,30.8,-58.9,100,960,H3,North Atlantic,1.523155
40769,1997,9,10,0000Z,1240,ERIKA,29.3,-59.6,105,955,H3,North Atlantic,1.6552950000000002
40765,1997,9,9,1800Z,1240,ERIKA,27.9,-60.2,110,951,H3,North Atlantic,1.523155
28720,1997,9,8,0600Z,1240,ERIKA,21.8,-63.2,100,961,H3,North Atlantic,0.7615770000000001
28728,1997,9,8,1200Z,1240,ERIKA,22.5,-62.9,105,957,H3,North Atlantic,0.806226
28733,1997,9,8,1800Z,1240,ERIKA,23.2,-62.5,110,952,H3,North Atlantic,1.029563
41956,1997,9,9,0000Z,1240,ERIKA,24.1,-62.0,110,948,H3,North Atlantic,1.252996
41965,1997,9,9,0600Z,1240,ERIKA,25.2,-61.4,110,946,H3,North Atlantic,1.4317819999999999
46668,1998,8,24,1200Z,1244,BONNIE,25.6,-72.4,100,962,H3,North Atlantic,0.640312
46674,1998,8,24,1800Z,1244,BONNIE,26.1,-72.8,100,962,H3,North Atlantic,0.8944270000000001
46660,1998,8,24,0600Z,1244,BONNIE,25.2,-72.1,100,960,H3,North Atlantic,0.5
46652,1998,8,24,0000Z,1244,BONNIE,24.8,-71.8,100,954,H3,North Atlantic,0.5
46643,1998,8,23,1800Z,1244,BONNIE,24.4,-71.7,100,955,H3,North Atlantic,0.412311
47381,1998,8,25,0600Z,1244,BONNIE,27.8,-73.8,100,962,H3,North Atlantic,1.3453620000000002
47375,1998,8,25,0000Z,1244,BONNIE,26.9,-73.2,100,963,H3,North Atlantic,1.0816649999999999
48833,1998,8,26,0000Z,1244,BONNIE,30.8,-76.4,100,958,H3,North Atlantic,1.272792
47982,1998,8,25,1200Z,1244,BONNIE,28.8,-74.7,100,963,H3,North Atlantic,1.3453620000000002
21882,1998,10,28,1200Z,1255,MITCH,16.3,-85.6,115,948,H4,North Atlantic,0.1
21879,1998,10,28,0600Z,1255,MITCH,16.3,-85.6,130,938,H4,North Atlantic,0.0
21876,1998,10,28,0000Z,1255,MITCH,16.6,-85.6,140,933,H5,North Atlantic,0.3
21873,1998,10,27,1800Z,1255,MITCH,16.9,-85.4,145,928,H5,North Atlantic,0.360555
22639,1998,10,27,0000Z,1255,MITCH,17.2,-83.8,155,910,H5,North Atlantic,0.608276
22633,1998,10,26,1800Z,1255,MITCH,16.9,-83.1,155,905,H5,North Atlantic,0.7615770000000001
22628,1998,10,26,1200Z,1255,MITCH,16.6,-82.6,145,914,H5,North Atlantic,0.583095
22621,1998,10,26,0600Z,1255,MITCH,16.4,-81.8,135,922,H4,North Atlantic,0.8246209999999999
21872,1998,10,27,1200Z,1255,MITCH,17.1,-85.0,150,922,H5,North Atlantic,0.44721400000000006
21868,1998,10,27,0600Z,1255,MITCH,17.3,-84.4,150,917,H5,North Atlantic,0.632456
23659,1998,10,25,1200Z,1255,MITCH,16.2,-79.6,115,945,H4,North Atlantic,0.728011
23661,1998,10,25,1800Z,1255,MITCH,16.4,-80.3,125,926,H4,North Atlantic,0.7
24636,1998,10,25,0000Z,1255,MITCH,15.5,-78.4,100,965,H3,North Atlantic,0.7071069999999999
24800,1998,10,25,0600Z,1255,MITCH,16.0,-78.9,105,951,H3,North Atlantic,0.728011
26480,1998,8,23,1200Z,1244,BONNIE,24.1,-71.5,100,958,H3,North Atlantic,0.360555
23675,1998,10,26,0000Z,1255,MITCH,16.4,-81.0,130,923,H4,North Atlantic,0.8
30606,1998,9,19,1800Z,1249,GEORGES,15.4,-53.5,125,949,H4,North Atlantic,1.4317819999999999
30612,1998,9,20,0000Z,1249,GEORGES,15.7,-54.9,130,939,H4,North Atlantic,1.4317819999999999
30258,1998,9,20,0600Z,1249,GEORGES,16.0,-56.3,135,937,H4,North Atlantic,1.4142139999999999
31118,1998,9,19,1200Z,1249,GEORGES,14.9,-52.0,110,954,H3,North Atlantic,1.5811389999999999
29401,1998,9,20,1200Z,1249,GEORGES,16.2,-57.7,130,939,H4,North Atlantic,1.513275
29403,1998,9,20,1800Z,1249,GEORGES,16.4,-59.2,115,956,H4,North Atlantic,1.4317819999999999
26596,1998,9,22,1200Z,1249,GEORGES,18.2,-68.5,105,964,H3,North Atlantic,1.2649110000000001
48461,1998,8,25,1800Z,1244,BONNIE,29.8,-75.6,100,963,H3,North Atlantic,1.280625
28555,1998,9,21,0600Z,1249,GEORGES,17.1,-62.1,100,966,H3,North Atlantic,1.529706
49266,1998,8,26,1800Z,1244,BONNIE,33.4,-77.8,100,962,H3,North Atlantic,0.608276
28931,1998,9,21,0000Z,1249,GEORGES,16.7,-60.6,100,963,H3,North Atlantic,1.552417
49265,1998,8,26,1200Z,1244,BONNIE,32.7,-77.8,100,965,H3,North Atlantic,0.7
49703,1998,8,26,0600Z,1244,BONNIE,31.7,-77.3,100,964,H3,North Atlantic,1.118034
31302,1999,9,15,0600Z,1263,GERT,17.4,-47.9,110,948,H3,North Atlantic,1.004988
31307,1999,9,15,1200Z,1263,GERT,17.5,-48.9,115,940,H4,North Atlantic,1.118034
31309,1999,9,15,1800Z,1263,GERT,17.7,-50.0,125,933,H4,North Atlantic,0.806226
28581,1999,11,18,1200Z,1268,LENNY,17.9,-63.6,120,953,H4,North Atlantic,0.316228
40586,1999,9,19,0600Z,1263,GERT,24.1,-58.7,115,946,H4,North Atlantic,0.781025
40587,1999,9,19,1200Z,1263,GERT,24.7,-59.2,115,946,H4,North Atlantic,1.131371
31795,1999,9,16,0000Z,1263,GERT,17.8,-50.8,130,930,H4,North Atlantic,0.921954
31799,1999,9,16,0600Z,1263,GERT,18.0,-51.7,130,933,H4,North Atlantic,0.921954
31803,1999,9,16,1200Z,1263,GERT,18.2,-52.6,125,941,H4,North Atlantic,0.8944270000000001
27985,1999,9,12,1200Z,1262,FLOYD,23.0,-66.2,105,955,H3,North Atlantic,1.216553
28588,1999,11,18,1800Z,1268,LENNY,18.0,-63.3,110,966,H3,North Atlantic,0.22360700000000003
28579,1999,11,18,0600Z,1268,LENNY,17.8,-63.9,125,944,H4,North Atlantic,0.316228
28573,1999,11,18,0000Z,1268,LENNY,17.6,-64.2,130,940,H4,North Atlantic,0.360555
30663,1999,9,17,1200Z,1263,GERT,19.9,-55.7,125,945,H4,North Atlantic,0.781025
30651,1999,9,17,0000Z,1263,GERT,19.0,-54.2,115,944,H4,North Atlantic,0.8944270000000001
30647,1999,9,16,1800Z,1263,GERT,18.6,-53.4,120,940,H4,North Atlantic,0.8944270000000001
55204,1999,8,23,0000Z,1258,BRET,26.9,-97.4,100,951,H3,North Atlantic,0.5099020000000001
55203,1999,8,22,1800Z,1258,BRET,26.6,-96.8,120,946,H4,North Atlantic,0.67082
29209,1999,9,18,1800Z,1263,GERT,22.8,-57.8,105,950,H3,North Atlantic,0.67082
29210,1999,9,19,0000Z,1263,GERT,23.4,-58.1,110,947,H3,North Atlantic,0.921954
40012,1999,8,29,0600Z,1259,CINDY,32.3,-58.4,115,948,H4,North Atlantic,0.8246209999999999
40013,1999,8,29,1200Z,1259,CINDY,33.1,-58.2,100,961,H3,North Atlantic,1.063015
30504,1999,9,18,1200Z,1263,GERT,22.2,-57.4,105,953,H3,North Atlantic,0.72111
30492,1999,9,18,0600Z,1263,GERT,21.6,-57.1,105,954,H3,North Atlantic,0.67082
